Pt_Ampl1,Pt_Ampl2,Pt_Ampl3,Pt_Ampl4,Pt_Ampl5,Pt_Ampl6,Pt_Ampl7,Pt_Ampl8,Pt_Ampl9,Pt_Ampl10,Pt_Ampl11,Pt_Ampl12,Pt_Ampl13,Pt_Ampl14,Pt_Ampl15,Pt_Ampl16,Pt_Ampl17,Pt_Ampl18,Pt_Ampl19,Pt_Ampl20,Pt_Ampl21,Pt_Ampl22,Pt_Ampl23,Pt_Ampl24,Pt_Ampl25,Pt_Ampl26,Pt_Ampl27,Pt_Ampl28,Pt_Ampl29,Pt_Ampl30,Pt_Ampl31,Pt_Ampl32,Pt_Ampl33,Pt_Ampl34,Pt_Ampl35,Pt_Ampl36,Pt_Ampl37,Pt_Ampl38,Pt_Ampl39,Pt_Ampl40,Pt_Ampl41,Pt_Ampl42,Pt_Ampl43,Pt_Ampl44,Pt_Ampl45,Pt_Ampl46,Pt_Ampl47,Pt_Ampl48,Pt_Ampl49,Pt_Ampl50,Pt_phase1,Pt_phase2,Pt_phase3,Pt_phase4,Pt_phase5,Pt_phase6,Pt_phase7,Pt_phase8,Pt_phase9,Pt_phase10,Pt_phase11,Pt_phase12,Pt_phase13,Pt_phase14,Pt_phase15,Pt_phase16,Pt_phase17,Pt_phase18,Pt_phase19,Pt_phase20,Pt_phase21,Pt_phase22,Pt_phase23,Pt_phase24,Pt_phase25,Pt_phase26,Pt_phase27,Pt_phase28,Pt_phase29,Pt_phase30,Pt_phase31,Pt_phase32,Pt_phase33,Pt_phase34,Pt_phase35,Pt_phase36,Pt_phase37,Pt_phase38,Pt_phase39,Pt_phase40,Pt_phase41,Pt_phase42,Pt_phase43,Pt_phase44,Pt_phase45,Pt_phase46,Pt_phase47,Pt_phase48,Pt_phase49,Pt_phase50,l($\mu m$),$D_{T}(10^{-5} m^{2}/s$),$\alpha(K^{-1})$
-21.3078883627407,-92.9618960034289,-103.159850052549,-109.609854948099,-114.328133596441,-118.04132469725401,-121.090940962063,-123.661088887416,-125.859876866546,-127.756130088803,-129.39830182112,-130.824460966099,-132.06715051462,-133.155279565576,-134.114522849219,-134.967204411054,-135.732196734649,-136.42502571389798,-137.058175028385,-137.64150907967502,-138.18273106934998,-138.687817843519,-139.16140058819,-139.607080796679,-140.027683040167,-140.425451924572,-140.802202567736,-141.159433793549,-141.49841216762502,-141.820233637948,-142.12586821287,-142.416191941167,-142.692009490821,-142.954069846354,-143.203077033173,-143.439697302166,-143.664563841327,-143.878279800392,-144.08142020057699,-144.27453313952802,-144.458140579868,-144.632738919129,-144.798799472086,-144.956768948144,-145.10706997191602,-145.250101671127,-145.38624033979,-145.515840174165,-145.6392340727,-145.756734487794,225.144085451584,197.34113185255902,165.34321044211399,142.79110689438602,125.532316766411,112.097355045781,101.634047415287,93.51750244641892,87.2482390247621,82.4106643457789,78.6542863914547,75.6869342798092,73.272878575359,71.2306400962652,69.4279780556774,67.7741007109843,66.2105388126132,64.7022769177788,63.230199810265105,61.785259304517794,60.364302069753705,58.96727181748611,57.595443386934996,56.2503802291364,54.9333725068222,53.645179593159504,52.385955861578296,51.155279863466,49.95223597447271,48.7755171744925,47.623530484071,46.4944948294022,45.3865262871726,44.297708831479,43.22615057956511,42.170026579605604,41.127609707423396,40.097291437833,39.0775942585583,38.0671773834417,37.064837250622894,36.069504094916894,35.0802356834084,34.0962091124414,33.1167113901241,32.1411293748536,31.1689395082371,30.199697669695702,29.233029388485498,28.2686205748669,346.8,8.6888,2.5436
-21.306490049569103,-92.97224673894969,-103.171339865415,-109.620673658202,-114.337337919086,-118.048594249387,-121.096169784666,-123.66417818459601,-125.86068819329901,-127.75451870204901,-129.394173027905,-130.81781385116997,-132.058092712594,-133.144013690593,-134.101315688252,-134.952352050412,-135.715994968212,-136.407749688676,-137.040068031723,-137.622778410686,-138.163548543577,-138.668322871047,-139.141704377617,-139.587270790952,-140.007827097037,-140.405602018304,-140.782397944122,-141.13970359326598,-141.478777571648,-141.800709602165,-142.10646485928302,-142.39691566706801,-142.672863849032,-142.93505624103997,-143.184195267847,-143.420946009622,-143.645940819461,-143.85978227317,-144.06304501952,-144.25627693801098,-144.439999890069,-144.614710259447,-144.7808794113,-144.938954151319,-145.089357232036,-145.23248792965902,-145.368722698714,-145.498415901504,-145.621900603158,-145.739489419786,225.143070893964,197.2531965814,165.218060214513,142.648248759356,125.38699848015101,111.960121305914,101.511490185917,93.4129879796569,87.16258889357599,82.3427739055155,78.6017290082082,75.6465648740646,73.2413845678977,71.2049654808118,69.40557782730721,67.7530340819235,66.1894452749003,64.6802878845841,63.206828438916396,61.7602948992186,60.3377214258221,58.939170713732004,57.5659866736261,56.21976712495999,54.9018134732067,53.6128816081696,52.3531135759537,51.12207075799721,49.9188181661788,48.742028924804,47.590090759765395,46.461204478839996,45.3534695420798,44.2649549459995,43.193755487203795,42.1380344949905,41.0960546305994,40.0661985390404,39.0469811345388,38.0370551846035,37.035211683476895,36.040376307145294,35.0516030404713,34.0680658752615,33.0890493034516,32.1139381756042,31.1422073625874,30.173411547091398,29.2071753800424,28.2431841629541,347.2,8.6902,2.5444
-21.3050919576332,-92.9825900726331,-103.18280363492701,-109.631450649215,-114.346491091126,-118.055808278803,-121.10134105608,-123.667208165154,-125.861438060952,-127.75284392211,-129.389980265107,-130.811104558095,-132.048977310914,-133.132697330263,-134.08806697658702,-134.93746801482,-135.699771540638,-136.390461550354,-137.02195762318001,-137.604051993344,-138.144376842698,-138.648844242423,-139.12202906119302,-139.567485369325,-139.987998681506,-140.385781946348,-140.762624925145,-141.120006320622,-141.459176856391,-141.78122009660498,-142.087096438159,-142.37767452788,-142.653753384617,-142.916077728827,-143.16534841227502,-143.402229367342,-143.627352131183,-143.84131872126198,-144.04470342667102,-144.238053919166,-144.421891967377,-144.596713948018,-144.76299128197098,-144.921170875388,-145.071675611933,-145.214904918699,-145.35123541247,-145.481021622783,-145.604596782195,-145.72227367091003,225.14205726941003,197.165241621776,165.092936705148,142.505524151926,125.24195707623899,111.823302754815,101.389456758033,93.30906561577959,87.0775561270456,82.27548574744141,78.54972604534571,75.6066805376028,73.2102973475771,71.179621457994,69.3834417004695,67.7321785744228,66.1685240869228,64.65844534882011,63.1835883949573,61.735454876142505,60.3112641784659,58.9111960851878,57.536662089709,56.18929326274671,54.87040144470429,53.5807384776375,52.32043370048161,51.089031081072996,49.8855761223003,48.7087220175105,47.5568371712416,46.428104279344794,45.3206062137433,44.232397035877895,43.161558272533505,42.1062415892429,41.0646994892701,40.035305843991104,39.0165680485659,38.007132476016395,37.0057847254188,36.011445959251,35.023166421930696,34.040117038948395,33.0615798207982,32.0869376415736,31.115663829563196,30.147311895864895,29.1815056353899,28.217929760602303,347.6,8.6916,2.5452
-21.3036940868659,-92.99292598121531,-103.19424131887399,-109.642185921727,-114.35559320090401,-118.062966950091,-121.106454978921,-123.670179038439,-125.86212667717,-127.751105968523,-129.38572378786998,-130.804333396751,-132.039804678736,-133.121330901549,-134.074777156804,-134.922552747055,-135.68352687222298,-136.373161679908,-137.003844134026,-137.585330104443,-138.125216188467,-138.629382126615,-139.10237475903,-139.547724607809,-139.968197830517,-140.365991711529,-140.742883484172,-141.100341923803,-141.439609948711,-141.761765030221,-142.067762843565,-142.358468405426,-142.634677969461,-142.897134173655,-143.146536324176,-143.38354722831698,-143.60879762602698,-143.82288899183598,-144.026395267761,-144.219863928065,-144.40381665686598,-144.578749830464,-144.745134930717,-144.903418968335,-145.054024961251,-145.197352489788,-145.333778334669,-145.463657193813,-145.587322467911,-145.705087101613,225.14104457771802,197.077266978978,164.967840431458,142.36293410319098,125.09719371467699,111.686900197262,101.26794722094601,93.2057345269118,86.9931389135126,82.2087971400725,78.4982740463504,75.5672773837432,73.17961292540241,71.15460422290829,69.3615662506376,67.71153123953421,66.1477727867583,64.636747292056,63.1604780322332,61.710737882492104,60.2849291936528,58.8833469521354,57.5074687572678,56.1589578253858,54.8391356340778,53.5487494215882,52.2879154464565,51.0561600244026,49.852509008019396,48.675595587265995,47.523768820802005,46.3951933006392,45.28793534022451,44.2000341092445,43.1295579160364,42.074646817844894,41.03354321678,40.0046122668625,38.9863538986457,37.977408142472896,36.976555250904,35.9827119181115,34.9949246897066,34.012361462928,33.034301801393,32.060126633916894,31.089307774194197,30.121397586694602,29.156019032457102,28.1928562544257,348.0,8.693,2.546
-21.302296437200102,-93.0032544413924,-103.20565287537201,-109.65287947719,-114.36464433762801,-118.070070428035,-121.11151175509899,-123.67309101246401,-125.862754248153,-127.749305059654,-129.381403850591,-130.797500676483,-132.030575184512,-133.10991482016598,-134.061446669499,-134.907606687183,-135.667261379986,-136.355850454696,-136.985727891801,-137.56661301711299,-138.10606679918,-138.60993668942498,-139.08274158841002,-139.527988579949,-139.948424578906,-140.346231314907,-140.723173593132,-141.080710349854,-141.420076774596,-141.742344311341,-142.04846396916201,-142.33929718132,-142.615637475409,-142.87822543958,-143.127758861526,-143.36489944591003,-143.590277154004,-143.804492932625,-144.008120389159,-144.201706810485,-144.38577380436502,-144.560817753208,-144.727310204998,-144.88569827901802,-145.036405130533,-145.179830495376,-145.316351319842,-145.44632247133399,-145.570077519341,-145.687929573274,225.14003281867997,196.98927265844398,164.84277191208798,142.220479642631,124.95270954703501,111.55091442305901,101.146961645366,93.1029938661912,86.90933542496029,82.142705341247,78.4473695525285,75.52835153378241,73.1493273302169,71.12990999618691,69.3399480833381,67.6910891597097,66.1271889427597,64.6151917234702,63.137495728823794,61.686142586223,60.2587153548748,58.8556223495809,57.4784058107926,56.12876000631329,54.8080152631927,53.516913668050606,52.2555580323614,51.023456786295796,49.8196159947116,48.642648774650404,47.490884816516704,46.36247061813621,45.2554559652627,44.1678651799408,43.0977534039763,42.043249142152604,41.002584752458404,39.9741167279375,38.956337589015,37.9478810751248,36.9475221408718,35.9541730572103,34.9668767124395,33.9847980134537,33.0072141113881,32.033504020799796,31.0631380685961,30.0956674974073,29.130714456373,28.167962538278605,348.4,8.6944,2.5468
-21.3008990085687,-93.01357542982059,-103.21703826286999,-109.66353131790702,-114.37364459136002,-118.07711887759399,-121.116511585804,-123.675944293903,-125.863320978647,-127.74744141271799,-129.377020706934,-130.790606706122,-132.021289195988,-133.098449500574,-134.048075953277,-134.892630272562,-135.65097547768102,-136.338528248479,-136.967609220334,-137.547901000849,-138.086928889704,-138.590508093524,-139.063129663825,-139.508277356858,-139.928678959432,-140.326500755809,-140.70349522253701,-141.061111544702,-141.400577259182,-141.72295784768602,-142.029199708223,-142.320160736982,-142.596631774286,-142.859351390789,-143.109015882561,-143.346285873862,-143.571790565604,-143.78613039193002,-143.989878637876,-144.183582412909,-144.367763256467,-144.542917563479,-144.709516953114,-144.86800865716,-145.018815971208,-145.162338788821,-145.298954223442,-145.429017313011,-145.552861796447,-145.670800948199,225.139021992086,196.901258665763,164.717731666878,142.078161798065,124.808505716402,111.41534620705099,101.026500083507,93.0008427679444,86.8261438172481,82.077207598407,78.39700910331321,75.4898991172761,73.1194366089063,71.1055350240839,69.3185838341097,67.670849448652,66.10677015333071,64.5937766795856,63.114639886767904,61.661667675776606,60.23262156290179,58.8280213270341,57.4494723969829,56.098699009345104,54.7770395628693,53.485230452926906,52.2233606837537,50.990920571562796,49.786896259856604,48.6098807260896,47.458184272149104,46.3299353128739,45.2231671382133,44.1358892674629,43.066143728342105,42.0120475293434,40.9718230415673,39.943818153554204,38.9265180300939,37.9185501714343,36.9186842826999,35.92582825659029,34.9390213654449,33.9574255635595,32.980315623814604,32.007068677351604,31.037153591922397,30.0701205129325,29.1055907994203,28.143247513207,348.8,8.6958,2.5476
-21.2995018009047,-93.0238889231164,-103.22839744014799,-109.67414144703599,-114.382594052999,-118.084112463881,-121.121454671497,-123.678739088092,-125.86382707195101,-127.745515243796,-129.37257460985902,-130.78365179398997,-132.01194708021401,-133.086935355979,-134.03466544475,-134.877623937841,-135.634669575805,-136.321195431437,-136.949488439773,-137.52919432154602,-138.067802671518,-138.571096498485,-139.04353909701402,-139.48859100725,-139.908961002812,-140.306800031856,-140.68384834151502,-141.041545453181,-141.381111326784,-141.703605546393,-142.00996995365,-142.30105895365102,-142.577660737906,-142.840511891607,-143.09030724579202,-143.3277063663,-143.55333771180202,-143.767801218622,-143.971669861569,-144.165490582528,-144.349784860522,-144.525049109308,-144.691755024205,-144.85034995335502,-145.001257335599,-145.144877224386,-145.281586901834,-145.411741577432,-145.535675160113,-145.65370108961798,225.138012097728,196.813225006673,164.592720216846,141.935981595605,124.664583357346,111.28019630914801,100.906562569195,92.89928034786291,86.74356223034641,82.01230114888008,78.3471892365681,75.4519162723174,73.0899368265977,71.0814755785558,69.29747016845761,67.65080925116071,66.08651404669949,64.5725002240057,63.0919089317902,61.637311859816705,60.2066467355394,58.800542948290904,57.4206676745579,56.0687740485075,54.7462077727353,53.453699019866505,52.1913226331549,50.958550591416596,49.754348986950205,48.5772905937753,47.425666307085294,46.2975864714474,45.19106791398539,44.1041053969015,43.034727886793,41.9810409523639,40.941257035252704,39.9137154760582,38.896894138438704,37.88941433513,36.8900405701584,35.8976764028089,34.911357530667,33.9302429930155,32.9536052185359,31.980819485620604,31.011353230321497,30.044755525255297,29.0806469609869,28.1187100874021,349.2,8.6972,2.5484
-21.2981048141411,-93.03419489785591,-103.239730366321,-109.68470986858802,-114.391492814275,-118.091051352151,-121.126341211889,-123.68147559902701,-125.864272729938,-127.74352676785699,-129.368065811633,-130.77663624792,-132.002549203542,-133.075372798329,-134.021215578535,-134.862588114967,-135.618344081607,-136.303852370188,-136.931365866609,-137.510493241525,-138.048688352744,-138.551702060823,-139.023969996992,-139.46892959747402,-139.889270737749,-140.28712913899798,-140.664232917836,-141.022012019057,-141.361678900908,-141.68428731403,-141.99077459799102,-142.281991712404,-142.558724238087,-142.821706806512,-143.07163281000499,-143.309160777745,-143.53491844406602,-143.74950526215,-143.953493908545,-144.147431167243,-144.331838464644,-144.50721223953101,-144.67402426824898,-144.832722019059,-144.983729076911,-145.127445657234,-145.264249212299,-145.394495124101,-145.518517472144,-145.636629861676,225.13700313539502,196.72517168706798,164.467738084179,141.79394005959801,124.52094359586201,111.145465474339,100.787149117962,92.7983057031795,86.6615887885695,81.9479832201568,78.2979064888857,75.4143991458104,73.0608240668535,71.05772795733759,69.2766037818031,67.6309657429772,66.06641828069121,64.5513604471498,63.0693013130291,61.6130738669681,60.180789807387,58.7731862912183,57.391990814066894,56.0389843478732,54.7155191410842,53.4223186201404,52.1594431199389,50.926346063374794,49.7219733654179,48.544877535588,47.3933300462609,46.265423185943206,45.15915735298061,44.0725125988869,43.0035048826056,41.9502283898781,40.9108856904939,39.883807633754394,38.8674648366937,37.8604724761591,36.861589903364,35.869716388892996,34.8838840966353,33.9032491882832,32.9270817822027,31.954755334528,30.9857358768875,30.01957143337,29.0558818475217,28.094349176152395,349.6,8.6986,2.5492
-21.2967080482109,-93.04449333057508,-103.251037000838,-109.695236587422,-114.400340967733,-118.097935707782,-121.131171405933,-123.684154029361,-125.86465815305701,-127.741476198779,-129.363494563856,-130.769560375263,-131.993095931627,-133.063762238308,-134.007726787247,-134.847523233179,-135.601999399101,-136.286499427809,-136.913241813705,-137.491798019571,-138.029586138182,-138.53232493402902,-139.004422470095,-139.449293191552,-139.86960819097,-140.267488071539,-140.644648917938,-141.002511185053,-141.342279904279,-141.66500305661899,-141.971613533457,-142.262958894163,-142.539822146662,-142.80293600014,-143.052992434279,-143.290648963118,-143.516532614359,-143.731242372543,-143.93535062776002,-144.129404015667,-144.313923917708,-144.489406803789,-144.656324536059,-144.81512470659598,-144.966231049236,-145.110043943429,-145.24694101302,-145.377277813436,-145.501388595259,-145.619587129433,225.13599510487302,196.637098712994,164.342785792213,141.652038212589,124.37758754933901,111.011154432723,100.668259727161,92.6979179128426,86.5802216008077,81.8842510301691,78.24915739588491,75.3773438937404,73.03209443186009,71.0342884840132,69.2559813994301,67.61131613062611,66.0464805424998,64.53035546599111,63.0468155027649,61.588952445557005,60.155049729601096,58.745950447541105,57.3634409977018,56.009329141399,54.684972924733,53.3910885125175,52.1277213902263,50.894306211165,49.6897685905291,48.5126407150197,47.3611746200935,46.2334445538764,45.127434521035795,44.0411099095322,42.972473724619704,41.9196088262174,40.8807079700557,39.854093570859604,38.8382290535475,37.8317235106434,36.8333311887358,35.841947114294896,34.85659995842,33.8764430424715,32.9007442082094,31.9288751198241,30.9603004316178,29.994567143235102,29.0312943724862,28.0701637017977,350.0,8.7,2.55
-21.2953115030472,-93.0547841977699,-103.262317303486,-109.70572160924499,-114.40913860671999,-118.104765696252,-121.13594545181299,-123.686774580405,-125.864983540354,-127.73936374936599,-129.358861117477,-130.762424482899,-131.983587629435,-133.052104085331,-133.994199501502,-134.832429719016,-135.585635929074,-136.269136963852,-136.895116590316,-137.473108910958,-138.010496229344,-138.512965268603,-138.984896620004,-139.42968185120702,-139.84997338725,-140.247876822167,-140.625096306952,-140.983042892869,-141.32291425886,-141.64575267965,-141.952486651936,-142.243960379719,-142.520954335489,-142.7841993373,-143.03438597798902,-143.272170777747,-143.49818007515,-143.713012400413,-143.917239868825,-144.111408977124,-144.296041069351,-144.471632652523,-144.63865567928698,-144.797557869147,-144.948763107544,-145.092671939928,-145.229662163088,-145.360089506761,-145.484288393085,-145.602572758852,225.13498800595198,196.549006090656,164.217863865425,141.510277075259,124.23451632651,110.87726389952499,100.549894376068,92.5981160376932,86.499458760759,81.8211017875648,78.2009384925047,75.34074668143941,73.0037440426125,71.0111535080817,69.2355997764265,67.5918576512542,66.026698548459,64.509483423792,63.024449996151894,61.564946363352604,60.1294254696585,58.7188345226332,57.335017419113704,55.9798076727643,54.6545683888827,53.3600079631441,52.0961566967757,50.8624302646301,49.6577338633142,48.4805793010986,47.329199164412096,46.201649678127204,45.0958984893614,44.0098963703784,42.9416334271875,41.8891812513305,40.8507228424397,39.8245722374561,38.8091857236857,37.803166360834,36.8052633389513,35.814367484847395,34.8295040175875,33.8498234552909,32.8745913966497,31.9031777440433,30.935045801366897,29.969741567729002,29.006883456310398,28.046152593682297,350.4,8.7014,2.5508
